시군명,상호명,업종코드,업태명,업종명(종목명),소재지도로명주소,소재지지번주소,전화번호,사용가능한지역화폐명,지류형지역화폐사용가능여부,카드형지역화폐사용가능여부,모바일형지역화폐사용가능여부,우편번호,위도,경도,데이터기준일자
성남시,이미정헤어뱅크,,,,경기도 성남시 분당구 미금로 218,경기도 성남시 분당구 금곡동 133-2번지,031-715-4838,성남사랑상품권,Y,Y,,13617,37.3521488,127.1137387,2018-12-31
성남시,피자씨,,,,경기도 성남시 분당구 미금로 246,경기도 성남시 분당구 금곡동 126번지 청솔마을주공6단지아파트,031-717-1110,성남사랑상품권,Y,Y,,13617,37.3539534,127.1109874,2018-12-31
성남시,정직한 한우,,,,경기도 성남시 분당구 내정로173번길 11,경기도 성남시 분당구 수내동 29번지 양지마을한양아파트,031-716-9886,성남사랑상품권,Y,Y,,13597,37.3746967,127.1184121,2018-12-31
성남시,수숯불꼬치구이,,,,경기도 성남시 분당구 내정로173번길 11,경기도 성남시 분당구 수내동 29번지 양지마을한양아파트,031-711-9592,성남사랑상품권,Y,Y,,13597,37.3746967,127.1184121,2018-12-31
성남시,분당티파니,,,,경기도 성남시 분당구 내정로173번길 11,경기도 성남시 분당구 수내동 29번지 양지마을한양아파트,031-714-1155,성남사랑상품권,Y,Y,,13597,37.3746967,127.1184121,2018-12-31
성남시,림꼬또,,,,"경기도 성남시 분당구 내정로173번길 11(수내동, 양지마을한양아파트)",경기도 성남시 분당구 수내동 29번지 양지마을한양아파트,070-8827-0348,성남사랑상품권,Y,Y,,13597,37.3746967,127.1184121,2018-12-31
성남시,오비히로부타동,,,,"경기도 성남시 분당구 내정로173번길 11, 603동 지103층 12호",경기도 성남시 분당구 수내동 29번지 양지마을한양아파트 603동 지103층 12호,,성남사랑상품권,Y,Y,,13597,37.3746967,127.1184121,2018-12-31
성남시,미엘르헤어아트홀,,,,경기도 성남시 분당구 내정로173번길 5,경기도 성남시 분당구 수내동 28-5번지,031-718-3479,성남사랑상품권,Y,Y,,13597,37.3742815,127.1192356,2018-12-31
성남시,영광법성포 굴비총판,,,,경기도 성남시 분당구 내정로174번길 42,경기도 성남시 분당구 수내동 53번지 파크타운서안아파트,031-712-2133,성남사랑상품권,Y,Y,,13599,37.3711972,127.1220758,2018-12-31
성남시,돌고래쌀집,,,,경기도 성남시 분당구 내정로174번길 42,경기도 성남시 분당구 수내동 53번지 파크타운서안아파트,031-712-0789,성남사랑상품권,Y,Y,,13599,37.3711972,127.1220758,2018-12-31
성남시,두우리분식,,,,경기도 성남시 중원구 희망로326번길 3-12,경기도 성남시 중원구 상대원동 2985-2번지,031-734-1341,성남사랑상품권,Y,Y,,13241,37.4354686,127.1585945,2018-12-31
성남시,두우리분식,,,,경기도 성남시 중원구 희망로326번길 3-12,경기도 성남시 중원구 상대원동 2985-2번지,031-734-1341,성남사랑상품권,Y,Y,,13241,37.4354686,127.1585945,2018-12-31
성남시,153헤어샵,,,,경기도 성남시 중원구 희망로327번길 14-1,경기도 성남시 중원구 상대원동 4841번지,031-754-6196,성남사랑상품권,Y,Y,,13400,37.4349937,127.1565936,2018-12-31
성남시,김진헤어,,,,경기도 성남시 중원구 희망로327번길 6-1,경기도 성남시 중원구 상대원동 4775번지,,성남사랑상품권,Y,Y,,13400,37.4350017,127.1574072,2018-12-31
성남시,오씨아저씨 상대원점,,,,경기도 성남시 중원구 희망로343번길 2,경기도 성남시 중원구 상대원동 4128번지,031-735-1093,성남사랑상품권,Y,Y,,13399,37.4364156,127.1578734,2018-12-31
성남시,믿음건강원,,,,경기도 성남시 중원구 희망로344번길 10,경기도 성남시 중원구 상대원동 2984-2번지,031-741-1797,성남사랑상품권,Y,Y,,13241,37.4361889,127.1589802,2018-12-31
성남시,영동상회,,,,경기도 성남시 중원구 희망로344번길 10,경기도 성남시 중원구 상대원동 2984-2번지,031-746-5879,성남사랑상품권,Y,Y,,13241,37.4361889,127.1589802,2018-12-31
성남시,뉴명성학원,,,,경기도 성남시 중원구 금상로67번길 2,경기도 성남시 중원구 금광동 636번지,031-742-8868,성남사랑상품권,Y,Y,,13199,37.4412199,127.1631829,2018-12-31
성남시,장손칼국시,,,,경기도 성남시 중원구 금상로82번길 2,경기도 성남시 중원구 상대원동 784-1번지,031-744-1973,성남사랑상품권,Y,Y,,13233,37.4416328,127.1643477,2018-12-31
성남시,휴먼시아마트,,,,경기도 성남시 중원구 도촌남로 148,경기도 성남시 중원구 도촌동 708번지 휴먼시아섬마을9단지아파트,031-705-3074,성남사랑상품권,Y,Y,,13422,37.4109252,127.1653774,2018-12-31
성남시,블럭제빵소 남한산성역점,,,,경기도 성남시 중원구 산성대로 448-1,경기도 성남시 중원구 금광동 4699번지,031-745-9900,성남사랑상품권,Y,Y,,13169,37.4515763,127.1602327,2018-12-31
성남시,봄 안경 콘텍트,,,,경기도 성남시 중원구 산성대로 470,경기도 성남시 중원구 금광동 4827번지,031-755-9952,성남사랑상품권,Y,Y,,13161,37.4534133,127.161039,2018-12-31
성남시,럭키할인마트,,,,경기도 성남시 중원구 산성대로 478,경기도 성남시 중원구 은행동 423-22번지,031-744-9033,성남사랑상품권,Y,Y,,13158,37.4539986,127.1612889,2018-12-31
성남시,멘토 영수 학원,,,,경기도 성남시 중원구 산성대로 488,경기도 성남시 중원구 은행동 422-10번지,031-733-7552,성남사랑상품권,Y,Y,,13158,37.4546377,127.1617875,2018-12-31
성남시,산성철물,,,,경기도 성남시 중원구 산성대로 492-1,경기도 성남시 중원구 은행동 1637번지,031-745-8796,성남사랑상품권,Y,Y,,13157,37.4551597,127.1622294,2018-12-31
성남시,밝은안경,,,,경기도 성남시 중원구 산성대로 496,경기도 성남시 중원구 은행동 1634번지,031-754-6165,성남사랑상품권,Y,Y,,13157,37.4553576,127.1623993,2018-12-31
성남시,중독,,,,경기도 성남시 중원구 산성대로 502,경기도 성남시 중원구 은행동 1630번지,031-733-3323,성남사랑상품권,Y,Y,,13157,37.4557716,127.1627393,2018-12-31
성남시,좋은축산마을,,,,경기도 성남시 중원구 산성대로 510,경기도 성남시 중원구 은행동 1581번지,031-733-0580,성남사랑상품권,Y,Y,,13157,37.4563836,127.1632379,2018-12-31
성남시,코코샤넬 은행점,,,,경기도 성남시 중원구 산성대로524번길 6,경기도 성남시 중원구 은행동 1556번지,031-735-8828,성남사랑상품권,Y,Y,,13157,37.4571299,127.1644262,2018-12-31
성남시,총각야채,,,,경기도 성남시 중원구 산성대로524번길 8,경기도 성남시 중원구 은행동 1557번지,031-731-7314,성남사랑상품권,Y,Y,,13157,37.4570485,127.1645956,2018-12-31
성남시,가마고을,,,,경기도 성남시 중원구 산성대로540번길 1,경기도 성남시 중원구 은행동 726번지,031-731-1455,성남사랑상품권,Y,Y,,13153,37.4587684,127.1653453,2018-12-31
성남시,다꼬기푸드,,,,경기도 성남시 중원구 산성대로 198-6,경기도 성남시 중원구 성남동 2177번지,031-756-9958,성남사랑상품권,Y,Y,,13357,37.4363556,127.1408792,2018-12-31
성남시,수진요리학원,,,,경기도 성남시 중원구 산성대로 202,경기도 성남시 중원구 성남동 2147번지,031-752-3001,성남사랑상품권,Y,Y,,13357,37.4370223,127.1409369,2018-12-31
성남시,바나(BANA)헤어,,,,경기도 성남시 중원구 산성대로 208,경기도 성남시 중원구 성남동 2126번지,031-751-8425,성남사랑상품권,Y,Y,,13358,37.4373816,127.1418189,2018-12-31
성남시,알이(Re) : 안녕커피,,,,경기도 성남시 중원구 둔촌대로101번길 20,경기도 성남시 중원구 성남동 3537번지,,성남사랑상품권,Y,Y,,13366,37.4314121,127.1301818,2018-12-31
성남시,러시아알부자,,,,경기도 성남시 중원구 둔촌대로101번길 28-17,경기도 성남시 중원구 성남동 3460번지,031-757-7058,성남사랑상품권,Y,Y,,13366,37.4321681,127.1309627,2018-12-31
성남시,춘천닭갈비 성남점,,,,경기도 성남시 중원구 둔촌대로101번길 4,경기도 성남시 중원구 성남동 4116번지 삼성슈퍼빌,031-721-4407,성남사랑상품권,Y,Y,,13373,37.4299973,127.1303489,2018-12-31
성남시,마터피아,,,,경기도 성남시 중원구 둔촌대로113번길 22-18,경기도 성남시 중원구 성남동 3585번지,031-752-8030,성남사랑상품권,Y,Y,,13366,37.4311395,127.1322376,2018-12-31
성남시,엄마방,,,,경기도 성남시 중원구 산성대로 지하 204-5,경기도 성남시 중원구 성남동 1315번지,031-723-6335,성남사랑상품권,Y,Y,,13337,37.4371041,127.1402591,2018-12-31
성남시,홍마노,,,,경기도 성남시 중원구 산성대로 지하 204-5,경기도 성남시 중원구 성남동 1315번지,031-719-4493,성남사랑상품권,Y,Y,,13337,37.4371041,127.1402591,2018-12-31
성남시,신데렐라 성남점,,,,경기도 성남시 중원구 산성대로 지하 204-5,경기도 성남시 중원구 성남동 1315번지,,성남사랑상품권,Y,Y,,13337,37.4371041,127.1402591,2018-12-31
성남시,현대사,,,,경기도 성남시 중원구 산성대로552번길 15,경기도 성남시 중원구 은행동 550번지 은행주공아파트,031-734-5700,성남사랑상품권,Y,Y,,13151,37.4589968,127.1695955,2018-12-31
성남시,신가네사철탕,,,,경기도 성남시 중원구 희망로 345,경기도 성남시 중원구 상대원동 4126번지,031-733-0202,성남사랑상품권,Y,Y,,13399,37.4366049,127.1578511,2018-12-31
성남시,은하유통(보떼화장품),,,,경기도 성남시 중원구 희망로 348,경기도 성남시 중원구 상대원동 2999-27번지,031-748-9247,성남사랑상품권,Y,Y,,13397,37.4367214,127.1582921,2018-12-31
성남시,명품우리한우,,,,경기도 성남시 중원구 희망로 353,경기도 성남시 중원구 상대원동 3762번지,031-746-9195,성남사랑상품권,Y,Y,,13398,37.4373346,127.1578978,2018-12-31
성남시,지우헤어,,,,경기도 성남시 중원구 희망로 359,경기도 성남시 중원구 상대원동 3758번지,031-736-2177,성남사랑상품권,Y,Y,,13398,37.4377761,127.1579327,2018-12-31
성남시,신가부대찌개,,,,경기도 성남시 분당구 내정로11번길 11,경기도 성남시 분당구 정자동 135-4번지,031-714-3450,성남사랑상품권,Y,Y,,13612,37.3609251,127.1133566,2018-12-31
성남시,군산오징어리틀정자점,,,,경기도 성남시 분당구 내정로11번길 3,경기도 성남시 분당구 정자동 133-7번지,031-713-1124,성남사랑상품권,Y,Y,,13612,37.3608972,127.1142144,2018-12-31
성남시,전주콩나물국밥,,,,경기도 성남시 분당구 내정로11번길 9,경기도 성남시 분당구 정자동 135-7번지,031-712-5136,성남사랑상품권,Y,Y,,13612,37.3608979,127.113492,2018-12-31
성남시,청계산손두부,,,,경기도 성남시 수정구 적푸리로35번길 7-8,경기도 성남시 수정구 상적동 9번지,031-723-9156,성남사랑상품권,Y,Y,,13443,37.4350207,127.0841331,2018-12-31
성남시,티바두마리치킨,,,,경기도 성남시 수정구 제일로 124,경기도 성남시 수정구 수진동 1289번지,031-754-5515,성남사랑상품권,Y,Y,,13333,37.4375803,127.1334917,2018-12-31
성남시,주식회사 맘비스쿨,,,,경기도 성남시 수정구 제일로 147,경기도 성남시 수정구 수진동 3400번지,031-752-2627,성남사랑상품권,Y,Y,,13317,37.439501,127.1321277,2018-12-31
성남시,팬텀 성남태평점,,,,경기도 성남시 수정구 제일로 165,경기도 성남시 수정구 태평동 6425번지,031-722-1112,성남사랑상품권,Y,Y,,13310,37.4409704,127.1314297,2018-12-31
성남시,한수방,,,,경기도 성남시 수정구 제일로 169-1,경기도 성남시 수정구 태평동 6419-1번지,031-751-4323,성남사랑상품권,Y,Y,,13310,37.4414391,127.1312045,2018-12-31
성남시,대지정육점,,,,경기도 성남시 수정구 제일로 174,경기도 성남시 수정구 태평동 3728번지,031-753-3761,성남사랑상품권,Y,Y,,13303,37.4418262,127.1315102,2018-12-31
성남시,란마트,,,,경기도 성남시 수정구 제일로 175-1,경기도 성남시 수정구 태평동 6414번지,031-758-9868,성남사랑상품권,Y,Y,,13310,37.4419439,127.1310132,2018-12-31
성남시,정자세탁,,,,경기도 성남시 분당구 정자일로 135,경기도 성남시 분당구 정자동 162-2번지,031-715-5572,성남사랑상품권,Y,Y,,13560,37.3621488,127.1051632,2018-12-31
성남시,한살림성남용인소비자 생협 금곡매장,,,,경기도 성남시 분당구 정자일로 15,경기도 성남시 분당구 금곡동 202번지 분당하우스토리,031-714-9830,성남사랑상품권,Y,Y,,13616,37.3518955,127.1048559,2018-12-31
성남시,알파문구 정자점,,,,경기도 성남시 분당구 정자일로 158,경기도 성남시 분당구 정자동 159-5번지,031-716-3945,성남사랑상품권,Y,Y,,13558,37.3642562,127.1062385,2018-12-31
성남시,이디야정자역점,,,,경기도 성남시 분당구 정자일로 177,경기도 성남시 분당구 정자동 24번지,031-782-5204,성남사랑상품권,Y,Y,,13557,37.3660861,127.1053492,2018-12-31
성남시,박종일프로헤어,,,,경기도 성남시 분당구 정자일로 177,경기도 성남시 분당구 정자동 24번지,031-782-1777,성남사랑상품권,Y,Y,,13557,37.3660861,127.1053492,2018-12-31
성남시,이철헤어커커 (분당정자점),,,,경기도 성남시 분당구 정자일로 192,경기도 성남시 분당구 정자동 23-1번지,031-675-2326,성남사랑상품권,Y,Y,,13558,37.3673107,127.1062427,2018-12-31
성남시,영진문구,,,,경기도 성남시 분당구 정자일로 21,경기도 성남시 분당구 금곡동 208번지 삼라마이다스빌,031-786-0346,성남사랑상품권,Y,Y,,13616,37.3516155,127.1056907,2018-12-31
성남시,제주동광농수산,,,,경기도 성남시 분당구 정자일로 21,경기도 성남시 분당구 금곡동 208번지 삼라마이다스빌,031-711-2114,성남사랑상품권,Y,Y,,13616,37.3516155,127.1056907,2018-12-31
성남시,루나가또 (Luna gato),,,,경기도 성남시 분당구 미금로 251,경기도 성남시 분당구 금곡동 143번지 청솔마을성원아파트,031-714-7475,성남사랑상품권,Y,Y,,13618,37.3523685,127.1100709,2018-12-31
성남시,무지개떡방,,,,경기도 성남시 분당구 미금로 45,경기도 성남시 분당구 구미동 203-2번지,031-714-4346,성남사랑상품권,Y,Y,,13625,37.3374784,127.1157709,2018-12-31
성남시,진도한우마을,,,,경기도 성남시 분당구 미금로 45,경기도 성남시 분당구 구미동 203-2번지,031-713-5009,성남사랑상품권,Y,Y,,13625,37.3374784,127.1157709,2018-12-31
성남시,한마음약국,,,,경기도 성남시 분당구 미금로 45,경기도 성남시 분당구 구미동 203-2번지,031-711-8235,성남사랑상품권,Y,Y,,13625,37.3374784,127.1157709,2018-12-31
성남시,하모니마트(무지개마을점),,,,경기도 성남시 분당구 미금로 48,경기도 성남시 분당구 구미동 205-1번지,031-715-6661,성남사랑상품권,Y,Y,,13626,37.337757,127.1164936,2018-12-31
성남시,우먼센스,,,,경기도 성남시 분당구 돌마로 80,경기도 성남시 분당구 구미동 24-1번지,031-728-2027,성남사랑상품권,Y,Y,,13627,37.3496204,127.1100219,2018-12-31
성남시,미소,,,,경기도 성남시 분당구 돌마로 80,경기도 성남시 분당구 구미동 24-1번지,031-728-2839,성남사랑상품권,Y,Y,,13627,37.3496204,127.1100219,2018-12-31
성남시,니뜨아뜰리에,,,,경기도 성남시 분당구 돌마로 80,경기도 성남시 분당구 구미동 24-1번지,031-716-2650,성남사랑상품권,Y,Y,,13627,37.3496204,127.1100219,2018-12-31
성남시,지아니,,,,경기도 성남시 분당구 돌마로 80,경기도 성남시 분당구 구미동 24-1번지,031-715-2194,성남사랑상품권,Y,Y,,13627,37.3496204,127.1100219,2018-12-31
성남시,수리울풍경,,,,경기도 성남시 분당구 돌마로 80,경기도 성남시 분당구 구미동 24-1번지,031-714-0929,성남사랑상품권,Y,Y,,13627,37.3496204,127.1100219,2018-12-31
성남시,희성이동통신,,,,경기도 성남시 분당구 돌마로 80,경기도 성남시 분당구 구미동 24-1번지,070-8252-0880,성남사랑상품권,Y,Y,,13627,37.3496204,127.1100219,2018-12-31
성남시,다락,,,,경기도 성남시 분당구 불정로386번길 10,경기도 성남시 분당구 서현동 307번지 효자촌미래타운아파트,031-706-6453,성남사랑상품권,Y,Y,,13587,37.3731173,127.1379296,2018-12-31
성남시,윤주 플라워,,,,경기도 성남시 분당구 불정로386번길 10,경기도 성남시 분당구 서현동 307번지 효자촌미래타운아파트,031-703-8659,성남사랑상품권,Y,Y,,13587,37.3731173,127.1379296,2018-12-31
성남시,FORM(폼),,,,경기도 성남시 분당구 불정로386번길 10,경기도 성남시 분당구 서현동 307번지 효자촌미래타운아파트,031-704-2366,성남사랑상품권,Y,Y,,13587,37.3731173,127.1379296,2018-12-31
성남시,153축산물공판장,,,,경기도 성남시 분당구 불정로386번길 10,경기도 성남시 분당구 서현동 307번지 효자촌미래타운아파트,031-707-6153,성남사랑상품권,Y,Y,,13587,37.3731173,127.1379296,2018-12-31
성남시,수인,,,,경기도 성남시 분당구 불정로386번길 10,경기도 성남시 분당구 서현동 307번지 효자촌미래타운아파트,031-708-1469,성남사랑상품권,Y,Y,,13587,37.3731173,127.1379296,2018-12-31
성남시,세광유통,,,,경기도 성남시 중원구 광명로 135,경기도 성남시 중원구 성남동 2123번지,031-753-0174,성남사랑상품권,Y,Y,,13358,37.4373622,127.1430392,2018-12-31
성남시,성남닭집,,,,경기도 성남시 중원구 광명로 141-4,경기도 성남시 중원구 성남동 2082번지,031-752-1060,성남사랑상품권,Y,Y,,13358,37.4379112,127.1434922,2018-12-31
성남시,영원전파사,,,,경기도 성남시 중원구 광명로 143,경기도 성남시 중원구 성남동 2094번지,031-754-6545,성남사랑상품권,Y,Y,,13358,37.4377757,127.1437971,2018-12-31
성남시,수궁정육점,,,,경기도 성남시 중원구 광명로 147-2,경기도 성남시 중원구 성남동 2085번지,031-751-1173,성남사랑상품권,Y,Y,,13358,37.4380278,127.1439896,2018-12-31
성남시,㈜시냅스에듀,,,,경기도 성남시 중원구 광명로 150,경기도 성남시 중원구 성남동 2767번지,031-751-0889,성남사랑상품권,Y,Y,,13359,37.4378018,127.1445994,2018-12-31
성남시,은빛으로,,,,"경기도 성남시 중원구 둔촌대로 300(하대원동, 아튼빌아파트)",경기도 성남시 중원구 하대원동 249번지 아튼빌아파트,031-701-4702,성남사랑상품권,Y,Y,,13405,37.4287198,127.1518695,2018-12-31
성남시,마포숯불갈비 하대원점,,,,경기도 성남시 중원구 둔촌대로 315,경기도 성남시 중원구 하대원동 139-6번지,031-752-1855,성남사랑상품권,Y,Y,,13390,37.4306105,127.1529353,2018-12-31
성남시,태능갈비,,,,경기도 성남시 중원구 둔촌대로 353-1,경기도 성남시 중원구 하대원동 222-8번지,031-752-0810,성남사랑상품권,Y,Y,,13391,37.4318581,127.1566776,2018-12-31
성남시,성남현대자동차써비스,,,,경기도 성남시 중원구 둔촌대로 365,경기도 성남시 중원구 하대원동 230-4번지,031-722-2481,성남사랑상품권,Y,Y,,13391,37.4327219,127.157572,2018-12-31
성남시,꼼장어닭갈비 (꼼닭),,,,경기도 성남시 중원구 희망로 325,경기도 성남시 중원구 상대원동 5025번지,031-735-0960,성남사랑상품권,Y,Y,,13400,37.4348027,127.157983,2018-12-31
성남시,고려홍삼,,,,경기도 성남시 중원구 희망로 331,경기도 성남시 중원구 상대원동 4756번지,,성남사랑상품권,Y,Y,,13400,37.4353073,127.157905,2018-12-31
성남시,왔다집,,,,경기도 성남시 중원구 희망로 334,경기도 성남시 중원구 상대원동 2986-15번지,031-744-6878,성남사랑상품권,Y,Y,,13241,37.4355501,127.158267,2018-12-31
성남시,원건강약초,,,,경기도 성남시 중원구 희망로 338,경기도 성남시 중원구 상대원동 2986-9번지,031-736-2582,성남사랑상품권,Y,Y,,13241,37.4358294,127.1583241,2018-12-31
성남시,김밥천국 상대원점,,,,경기도 성남시 중원구 희망로 339-2,경기도 성남시 중원구 상대원동 4399번지,031-743-1388,성남사랑상품권,Y,Y,,13399,37.4360823,127.1578501,2018-12-31
성남시,부흥기물,,,,경기도 성남시 중원구 희망로 340,경기도 성남시 중원구 상대원동 2986-7번지,031-742-4171,성남사랑상품권,Y,Y,,13241,37.4359464,127.1584034,2018-12-31
성남시,할매순대국 금광점,,,,경기도 성남시 중원구 광명로 363,경기도 성남시 중원구 금광동 3122번지,031-734-7292,성남사랑상품권,Y,Y,,13176,37.446577,127.1660082,2018-12-31
성남시,커피나무,,,,경기도 성남시 중원구 광명로347번길 15,경기도 성남시 중원구 금광동 3497번지,031-747-4381,성남사랑상품권,Y,Y,,13177,37.4473278,127.1638401,2018-12-31
성남시,한우고을정육,,,,경기도 성남시 중원구 광명로354번길 11,경기도 성남시 중원구 금광동 1779번지,031-731-2391,성남사랑상품권,Y,Y,,13188,37.4453341,127.1656778,2018-12-31
성남시,토탈아트2,,,,경기도 성남시 중원구 희망로 369,경기도 성남시 중원구 상대원동 3161-1번지,031-741-2937,성남사랑상품권,Y,Y,,13394,37.4386407,127.1582056,2018-12-31
성남시,기능화전문점GTG,,,,경기도 성남시 중원구 희망로 378,경기도 성남시 중원구 상대원동 2996-1번지,,성남사랑상품권,Y,Y,,13397,37.4392161,127.1591221,2018-12-31
성남시,잉글랜드신발,,,,경기도 성남시 중원구 희망로 385,경기도 성남시 중원구 상대원동 3001-5번지,,성남사랑상품권,Y,Y,,13394,37.4399728,127.1592593,2018-12-31
성남시,해오름독서실,,,,경기도 성남시 중원구 희망로 389,경기도 성남시 중원구 상대원동 3001-1번지,,성남사랑상품권,Y,Y,,13394,37.4402428,127.1594519,2018-12-31
성남시,고갯마루집,,,,경기도 성남시 중원구 희망로 402,경기도 성남시 중원구 금광동 113번지,031-733-0752,성남사랑상품권,Y,Y,,13192,37.441188,127.1600641,2018-12-31
성남시,국제유통,,,,경기도 성남시 중원구 산성대로 228,경기도 성남시 중원구 성남동 2067번지,031-751-8141,성남사랑상품권,Y,Y,,13358,37.438272,127.143233,2018-12-31
성남시,금호정육점,,,,경기도 성남시 중원구 산성대로 228,경기도 성남시 중원구 성남동 2067번지,031-721-8395,성남사랑상품권,Y,Y,,13358,37.438272,127.143233,2018-12-31
성남시,진영식품,,,,경기도 성남시 중원구 산성대로 228,경기도 성남시 중원구 성남동 2067번지,031-751-2065,성남사랑상품권,Y,Y,,13358,37.438272,127.143233,2018-12-31
성남시,건어물,,,,경기도 성남시 중원구 산성대로 232,경기도 성남시 중원구 성남동 2070번지,031-756-5028,성남사랑상품권,Y,Y,,13358,37.4383884,127.1437869,2018-12-31
성남시,짱구상회,,,,경기도 성남시 중원구 산성대로 232,경기도 성남시 중원구 성남동 2070번지,031-751-9864,성남사랑상품권,Y,Y,,13358,37.4383884,127.1437869,2018-12-31
성남시,사랑채 샤브,,,,경기도 성남시 중원구 성남대로997번길 27-18,경기도 성남시 중원구 여수동 247번지,031-751-0022,성남사랑상품권,Y,Y,,13439,37.4178577,127.1247366,2018-12-31
성남시,주문진항 물회 세꼬시,,,,경기도 성남시 중원구 성남대로997번길 27-20,경기도 성남시 중원구 여수동 333번지,031-722-5910,성남사랑상품권,Y,Y,,13439,37.4178304,127.1250415,2018-12-31
성남시,시청앞대박집,,,,경기도 성남시 중원구 성남대로997번길 27-6,경기도 성남시 중원구 여수동 221번지,031-751-5442,성남사랑상품권,Y,Y,,13439,37.418497,127.1251556,2018-12-31
성남시,향원,,,,경기도 성남시 중원구 성남대로997번길 45-4,경기도 성남시 중원구 여수동 331번지,031-759-1159,성남사랑상품권,Y,Y,,13439,37.417641,127.1252107,2018-12-31
성남시,베스트빈,,,,경기도 성남시 중원구 성남대로997번길 45-8,경기도 성남시 중원구 여수동 329번지,031-755-4217,성남사랑상품권,Y,Y,,13439,37.4176406,127.1255496,2018-12-31
성남시,커리 1978,,,,경기도 성남시 중원구 성남대로997번길 47,경기도 성남시 중원구 여수동 248번지,031-722-2904,성남사랑상품권,Y,Y,,13439,37.4176415,127.1247362,2018-12-31
성남시,다연,,,,경기도 성남시 중원구 성남대로997번길 49-8,경기도 성남시 중원구 여수동 325번지,031-751-4505,성남사랑상품권,Y,Y,,13439,37.4173883,127.1255491,2018-12-31
성남시,수향,,,,경기도 성남시 중원구 성남대로997번길 51-11,경기도 성남시 중원구 여수동 318번지,031-707-0500,성남사랑상품권,Y,Y,,13439,37.4172171,127.1255489,2018-12-31
성남시,탐앤탐스 정자까페거리점,,,,경기도 성남시 분당구 정자일로 210,경기도 성남시 분당구 정자동 14-3번지 동양정자파라곤,031-786-1357,성남사랑상품권,Y,Y,,13555,37.3688963,127.1064593,2018-12-31
성남시,정가네,,,,경기도 성남시 분당구 판교로 700,경기도 성남시 분당구 야탑동 151번지,031-704-1777,성남사랑상품권,Y,Y,,13516,37.4040336,127.1507928,2018-12-31
성남시,하얀사,,,,경기도 성남시 수정구 수정북로 44,경기도 성남시 수정구 태평동 3640번지,031-753-0858,성남사랑상품권,Y,Y,,13305,37.4423547,127.1343475,2018-12-31
성남시,선착장,,,,경기도 성남시 수정구 수정북로 51,경기도 성남시 수정구 태평동 3524-2번지,031-721-7030,성남사랑상품권,Y,Y,,13304,37.4428314,127.1350715,2018-12-31
성남시,과일나라 태평동,,,,경기도 성남시 수정구 수정북로 53,경기도 성남시 수정구 태평동 3522번지,031-755-8885,성남사랑상품권,Y,Y,,13304,37.4428851,127.1353767,2018-12-31
성남시,영보당,,,,경기도 성남시 수정구 수정북로 60,경기도 성남시 수정구 태평동 3482-2번지,031-755-8919,성남사랑상품권,Y,Y,,13292,37.4428305,127.1359303,2018-12-31
성남시,파주식당,,,,경기도 성남시 수정구 수정북로 71,경기도 성남시 수정구 태평동 3397번지,031-721-3655,성남사랑상품권,Y,Y,,13291,37.4434148,127.1371292,2018-12-31
성남시,삐사감김밥,,,,경기도 성남시 분당구 야탑로75번길 15,경기도 성남시 분당구 야탑동 355-1번지,031-703-3210,성남사랑상품권,Y,Y,,13497,37.41108,127.1267701,2018-12-31
성남시,맘스스시,,,,경기도 성남시 분당구 야탑로75번길 9,경기도 성남시 분당구 야탑동 355-3번지,031-708-6274,성남사랑상품권,Y,Y,,13497,37.4106656,127.1267694,2018-12-31
성남시,연안식당 야탑점,,,,경기도 성남시 분당구 야탑로75번길 9,경기도 성남시 분당구 야탑동 355-3번지,031-707-2040,성남사랑상품권,Y,Y,,13497,37.4106656,127.1267694,2018-12-31
성남시,안경나라 야탑점,,,,경기도 성남시 분당구 야탑로81번길 10,경기도 성남시 분당구 야탑동 358-3번지,031-622-0313,성남사랑상품권,Y,Y,,13497,37.410556,127.1281585,2018-12-31
성남시,까사커텐전문점,,,,경기도 성남시 분당구 야탑로81번길 10,경기도 성남시 분당구 야탑동 358-3번지,031-747-5050,성남사랑상품권,Y,Y,,13497,37.410556,127.1281585,2018-12-31
성남시,연세안경콘택트,,,,경기도 성남시 분당구 야탑로81번길 10,경기도 성남시 분당구 야탑동 358-3번지,031-622-1005,성남사랑상품권,Y,Y,,13497,37.410556,127.1281585,2018-12-31
성남시,㈜심리상담센터아이엠미,,,,경기도 성남시 분당구 야탑로81번길 10,경기도 성남시 분당구 야탑동 358-3번지,031-718-6572,성남사랑상품권,Y,Y,,13497,37.410556,127.1281585,2018-12-31
성남시,진흥문구,,,,경기도 성남시 분당구 양현로 138,경기도 성남시 분당구 이매동 111번지 이매촌진흥아파트,031-705-0727,성남사랑상품권,Y,Y,,13567,37.3959159,127.1269032,2018-12-31
성남시,모범슈퍼,,,,경기도 성남시 분당구 양현로 192,경기도 성남시 분당구 이매동 101번지 이매촌삼성아파트,031-706-0444,성남사랑상품권,Y,Y,,13566,37.4007003,127.1269111,2018-12-31
성남시,양씨네왕순대,,,,경기도 성남시 분당구 판교로 700,경기도 성남시 분당구 야탑동 151번지,031-709-5871,성남사랑상품권,Y,Y,,13516,37.4040336,127.1507928,2018-12-31
성남시,장군족발보쌈,,,,경기도 성남시 수정구 수정로180번길 3,경기도 성남시 수정구 신흥동 5514번지,031-756-9555,성남사랑상품권,Y,Y,,13338,37.4429159,127.1400437,2018-12-31
